Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_9689507,Salada,3.0,5.0,15.0,Dinheiro,Na Loja,2023-06-10
TXN_3317406,Sanduíche,3.0,4.0,12.0,Não Informado,Para Viagem,2023-01-04
TXN_9662632,Salada,4.0,5.0,20.0,Carteira Digital,Na Loja,2023-08-10
TXN_1364211,Salada,2.0,5.0,10.0,Não Informado,Na Loja,2023-03-08
TXN_1102876,Biscoito,1.0,1.0,1.0,Dinheiro,Não Informado,
TXN_2673294,Café,3.0,2.0,6.0,Dinheiro,Não Informado,2023-11-11
TXN_2112848,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Na Loja,2023-10-16
TXN_1801691,Salada,1.0,5.0,5.0,Não Informado,Para Viagem,2023-05-18
TXN_6424195,Café,3.0,2.0,6.0,Não Informado,Para Viagem,2023-09-14
TXN_7854162,Bolo,5.0,3.0,15.0,Carteira Digital,Não Informado,
TXN_6923480,Café,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-10-27
TXN_7416669,Chá,3.0,1.5,4.5,Não Informado,Não Informado,2023-09-28
TXN_3693990,Biscoito,2.0,1.0,2.0,Não Informado,Na Loja,2023-07-19
TXN_8652632,Chá,1.0,1.5,1.5,Carteira Digital,Não Informado,2023-01-12
TXN_4141765,Bolo,5.0,3.0,15.0,Não Informado,Não Informado,2023-12-17
TXN_8180793,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-11-17
TXN_8875195,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Na Loja,2023-08-21
TXN_9928552,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Para Viagem,2023-06-13
TXN_3456748,Suco,2.0,3.0,6.0,Dinheiro,Na Loja,2023-01-30
TXN_5680687,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-11-22
TXN_9349736,Sanduíche,5.0,4.0,20.0,Dinheiro,Não Informado,2023-03-18
TXN_7558010,Suco,4.0,3.0,12.0,Não Informado,Não Informado,2023-03-27
TXN_8172897,Biscoito,3.0,1.0,3.0,Não Informado,Para Viagem,2023-03-14
TXN_8540794,Bolo,4.0,3.0,12.0,Dinheiro,Não Informado,2023-04-06
TXN_5966744,Chá,3.0,1.5,4.5,Não Informado,Na Loja,2023-12-13
TXN_3132921,Chá,5.0,1.5,7.5,Cartão de Crédito,Na Loja,2023-01-10
TXN_7029719,Não Informado,2.0,5.0,10.0,Carteira Digital,Não Informado,2023-06-18
TXN_3912440,Chá,2.0,1.5,3.0,Não Informado,Na Loja,2023-05-21
TXN_4276702,Não Informado,1.0,1.0,1.0,Cartão de Crédito,Na Loja,2023-11-17
TXN_7657615,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-07-17
TXN_4020074,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,2023-03-01
TXN_8942747,Biscoito,5.0,1.0,5.0,Não Informado,Para Viagem,2023-12-14
TXN_3902815,Suco,5.0,3.0,15.0,Não Informado,Não Informado,2023-06-28
TXN_8235042,Não Informado,1.0,4.0,4.0,Cartão de Crédito,Não Informado,
TXN_6218380,Biscoito,4.0,1.0,4.0,Dinheiro,Na Loja,2023-02-07
TXN_6905143,Café,5.0,,,Dinheiro,Não Informado,2023-08-09
TXN_3839691,Café,4.0,2.0,8.0,Cartão de Crédito,Na Loja,2023-02-13
TXN_4866254,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-03-18
TXN_8935781,Café,2.0,2.0,4.0,Não Informado,Não Informado,2023-09-10
TXN_2559020,Bolo,1.0,3.0,3.0,Carteira Digital,Para Viagem,2023-07-20
TXN_8607376,Café,5.0,2.0,10.0,Dinheiro,Na Loja,2023-06-13
TXN_5858713,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Na Loja,2023-03-05
TXN_7064604,Café,3.0,2.0,6.0,Carteira Digital,Não Informado,2023-03-26
TXN_3312690,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Na Loja,2023-03-01
TXN_1547555,Vitamina,3.0,4.0,12.0,Não Informado,Para Viagem,
TXN_8687088,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Na Loja,2023-05-11
TXN_3440487,Não Informado,5.0,2.0,10.0,Dinheiro,Não Informado,2023-10-22
TXN_9618881,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-02-15
TXN_5139074,Bolo,1.0,3.0,3.0,Carteira Digital,Para Viagem,2023-11-16
TXN_2799785,Suco,1.0,3.0,3.0,Dinheiro,Não Informado,2023-01-25
TXN_4466681,Não Informado,2.0,2.0,4.0,Dinheiro,Para Viagem,2023-01-12
TXN_9292025,Não Informado,2.0,5.0,10.0,Carteira Digital,Na Loja,2023-03-25
TXN_8155535,Bolo,1.0,3.0,3.0,Não Informado,Para Viagem,2023-03-13
TXN_5301926,Bolo,1.0,3.0,3.0,Carteira Digital,Para Viagem,2023-11-13
TXN_3307518,Suco,5.0,3.0,15.0,Dinheiro,Para Viagem,
TXN_2379467,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-04-01
TXN_1837617,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-01-16
TXN_3454881,Salada,1.0,5.0,5.0,Dinheiro,Na Loja,2023-11-29
TXN_4472969,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-09-15
TXN_1905459,Vitamina,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-08-18
TXN_8799945,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-11-24
TXN_4361614,Vitamina,2.0,4.0,8.0,Não Informado,Para Viagem,2023-04-28
TXN_1665056,Salada,5.0,5.0,25.0,Dinheiro,Não Informado,2023-01-05
TXN_2904046,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Na Loja,2023-12-11
TXN_9743274,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-01-25
TXN_5518232,Salada,3.0,5.0,15.0,Não Informado,Para Viagem,2023-05-01
TXN_3770267,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-10-21
TXN_7177709,Suco,5.0,3.0,15.0,Não Informado,Para Viagem,2023-03-08
TXN_6246494,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-03-31
TXN_6540200,Chá,2.0,1.5,3.0,Carteira Digital,Na Loja,2023-10-23
TXN_7486118,Sanduíche,4.0,4.0,16.0,Não Informado,Para Viagem,2023-05-22
TXN_5424614,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,2023-11-12
TXN_6271598,Suco,5.0,3.0,15.0,Dinheiro,Não Informado,2023-08-18
TXN_7562313,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-12-15
TXN_9188774,Chá,1.0,1.5,1.5,Carteira Digital,Para Viagem,2023-04-14
TXN_9685716,Biscoito,2.0,1.0,2.0,Carteira Digital,Não Informado,2023-02-26
TXN_7493800,Bolo,5.0,3.0,15.0,Cartão de Crédito,Para Viagem,2023-08-16
TXN_6833564,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-04-21
TXN_9411395,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-05-12
TXN_8413251,Sanduíche,3.0,4.0,12.0,Dinheiro,Para Viagem,2023-08-18
TXN_6990331,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-07-30
TXN_6007721,Não Informado,4.0,4.0,16.0,Dinheiro,Na Loja,2023-08-21
TXN_2107161,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Não Informado,
TXN_2715086,Suco,2.0,3.0,6.0,Dinheiro,Não Informado,2023-11-03
TXN_1444932,Vitamina,1.0,4.0,4.0,Dinheiro,Na Loja,2023-05-24
TXN_2747156,Biscoito,1.0,1.0,1.0,Não Informado,Na Loja,2023-01-29
TXN_6901094,Salada,1.0,5.0,5.0,Dinheiro,Na Loja,
TXN_5065748,Bolo,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-07-19
TXN_8014645,Bolo,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-07-06
TXN_2910247,Vitamina,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-12-02
TXN_2111973,Chá,4.0,1.5,6.0,Carteira Digital,Na Loja,
TXN_3251591,Sanduíche,3.0,4.0,12.0,Não Informado,Para Viagem,2023-01-26
TXN_4549977,Biscoito,1.0,1.0,1.0,Dinheiro,Não Informado,2023-08-21
TXN_1736294,Café,3.0,2.0,6.0,Carteira Digital,Não Informado,2023-09-06
TXN_1698600,Salada,4.0,5.0,20.0,Dinheiro,Para Viagem,2023-07-31
TXN_3463568,Salada,2.0,5.0,10.0,Carteira Digital,Na Loja,2023-04-12
TXN_6773319,Chá,4.0,1.5,6.0,Não Informado,Para Viagem,2023-05-03
TXN_5504920,Bolo,5.0,3.0,15.0,Dinheiro,Para Viagem,2023-09-30
TXN_8392086,Vitamina,4.0,4.0,16.0,Não Informado,Não Informado,2023-07-12
TXN_9968926,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-03-15
TXN_4719069,Suco,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-01-04
TXN_3809941,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Não Informado,2023-11-01
TXN_1935119,Café,4.0,2.0,8.0,Cartão de Crédito,Para Viagem,2023-07-15
TXN_8246369,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-10-16
TXN_2009782,Salada,5.0,5.0,25.0,Cartão de Crédito,Não Informado,2023-05-11
TXN_4635230,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-06-10
TXN_9583176,Biscoito,5.0,1.0,5.0,Não Informado,Na Loja,2023-05-03
TXN_6784478,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Para Viagem,2023-12-21
TXN_9349471,Café,3.0,2.0,6.0,Carteira Digital,Não Informado,
TXN_3866162,Bolo,5.0,3.0,15.0,Dinheiro,Para Viagem,2023-06-08
TXN_7612056,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Não Informado,2023-03-08
TXN_5349355,Não Informado,2.0,5.0,10.0,Carteira Digital,Na Loja,2023-05-10
TXN_9259900,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-08-07
TXN_4650834,Salada,3.0,5.0,15.0,Carteira Digital,Para Viagem,2023-07-14
TXN_6576987,Salada,3.0,5.0,15.0,Cartão de Crédito,Para Viagem,2023-03-12
TXN_1192970,Café,2.0,2.0,4.0,Carteira Digital,Para Viagem,2023-06-17
TXN_7645464,Chá,5.0,1.5,7.5,Dinheiro,Para Viagem,2023-08-17
TXN_4205860,Salada,5.0,5.0,25.0,Não Informado,Não Informado,2023-09-10
TXN_9495855,Suco,2.0,3.0,6.0,Dinheiro,Na Loja,2023-04-18
TXN_5712248,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,2023-03-02
TXN_4582966,Suco,2.0,3.0,6.0,Não Informado,Não Informado,2023-10-28
TXN_4203885,Chá,3.0,1.5,4.5,Dinheiro,Não Informado,2023-05-11
TXN_1887083,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-05-05
TXN_5602640,Vitamina,5.0,4.0,20.0,Não Informado,Para Viagem,2023-04-01
TXN_8285410,Café,4.0,2.0,8.0,Cartão de Crédito,Não Informado,2023-09-10
TXN_5654663,Suco,1.0,3.0,3.0,Não Informado,Para Viagem,2023-07-31
TXN_6687699,Salada,4.0,5.0,20.0,Dinheiro,Na Loja,2023-09-11
TXN_4331281,Bolo,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-02-03
TXN_2390146,Café,3.0,2.0,6.0,Não Informado,Não Informado,2023-06-24
TXN_9478033,Bolo,2.0,3.0,6.0,Não Informado,Na Loja,2023-04-08
TXN_8546777,Bolo,4.0,3.0,12.0,Não Informado,Na Loja,2023-03-16
TXN_6433362,Biscoito,2.0,1.0,2.0,Dinheiro,Na Loja,2023-12-07
TXN_4991594,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Na Loja,2023-12-08
TXN_9016451,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,2023-10-16
TXN_3516296,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-05-29
TXN_9464961,Sanduíche,4.0,4.0,16.0,Dinheiro,Na Loja,2023-11-23
TXN_7445257,Café,1.0,2.0,2.0,Não Informado,Não Informado,2023-04-02
TXN_4463677,Salada,5.0,5.0,25.0,Carteira Digital,Na Loja,2023-02-27
TXN_4886990,Salada,3.0,5.0,15.0,Não Informado,Para Viagem,2023-12-17
TXN_4962147,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-02-07
TXN_5575420,Vitamina,3.0,4.0,12.0,Não Informado,Na Loja,2023-06-26
TXN_1687822,Salada,4.0,5.0,20.0,Cartão de Crédito,Para Viagem,
TXN_3628566,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-08-17
TXN_5297746,Café,3.0,2.0,6.0,Cartão de Crédito,Na Loja,2023-07-11
TXN_5230719,Bolo,5.0,3.0,15.0,Cartão de Crédito,Não Informado,2023-03-23
TXN_9244886,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-02-09
TXN_8145813,Suco,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-02-10
TXN_4179797,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-11-06
TXN_7485379,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-03-27
TXN_3171150,Não Informado,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-02-06
TXN_7988991,Chá,4.0,1.5,6.0,Carteira Digital,Na Loja,
TXN_3801485,Café,5.0,2.0,10.0,Cartão de Crédito,Na Loja,2023-11-10
TXN_2312908,Café,3.0,2.0,6.0,Dinheiro,Na Loja,2023-02-07
TXN_6826342,Não Informado,2.0,3.0,6.0,Cartão de Crédito,Não Informado,2023-03-30
TXN_3620213,Café,2.0,2.0,4.0,Cartão de Crédito,Na Loja,2023-09-09
TXN_4030181,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-09-20
TXN_1664563,Vitamina,3.0,4.0,12.0,Dinheiro,Não Informado,2023-04-28
TXN_2002730,Vitamina,2.0,4.0,8.0,Não Informado,Para Viagem,2023-09-27
TXN_9662827,Chá,1.0,1.5,1.5,Não Informado,Não Informado,2023-09-30
TXN_9579691,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Na Loja,2023-01-16
TXN_4131020,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-06-15
TXN_3462602,Bolo,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-08-27
TXN_1149624,Bolo,3.0,3.0,9.0,Não Informado,Não Informado,2023-09-14
TXN_2628157,Café,4.0,2.0,8.0,Carteira Digital,Não Informado,2023-10-26
TXN_9152120,Sanduíche,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-03-28
TXN_9018195,Bolo,5.0,3.0,15.0,Dinheiro,Não Informado,2023-10-07
TXN_7799711,Vitamina,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-12-03
TXN_6697374,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-07-31
TXN_9014681,Não Informado,3.0,4.0,12.0,Não Informado,Na Loja,2023-01-03
TXN_4366417,Sanduíche,3.0,4.0,12.0,Não Informado,Para Viagem,2023-10-10
TXN_3930313,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Para Viagem,
TXN_7511351,Chá,4.0,1.5,6.0,Dinheiro,Para Viagem,2023-10-07
TXN_5205595,Suco,1.0,3.0,3.0,Não Informado,Na Loja,2023-03-01
TXN_8276063,Café,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-01-06
TXN_1020478,Café,1.0,2.0,2.0,Carteira Digital,Para Viagem,2023-03-09
TXN_5176767,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-05-03
TXN_6043396,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-10-07
TXN_4975029,Vitamina,4.0,4.0,16.0,Dinheiro,Na Loja,2023-04-23
TXN_9493077,Bolo,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-01-10
TXN_3493771,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-02-13
TXN_8640673,Suco,2.0,3.0,6.0,Dinheiro,Na Loja,2023-09-11
TXN_4793771,Bolo,4.0,3.0,12.0,Dinheiro,Não Informado,2023-12-26
TXN_8107005,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-09-15
TXN_7857126,Biscoito,4.0,1.0,4.0,Dinheiro,Para Viagem,2023-08-21
TXN_2940613,Suco,4.0,3.0,12.0,Dinheiro,Não Informado,2023-06-28
TXN_2407379,Vitamina,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-03-13
TXN_3376952,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-10-23
TXN_4083004,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,2023-03-06
TXN_3635628,Sanduíche,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-10-28
TXN_3554772,Chá,3.0,1.5,4.5,Cartão de Crédito,Não Informado,2023-10-06
TXN_9454387,Salada,2.0,5.0,10.0,Dinheiro,Para Viagem,2023-01-02
TXN_9660362,Bolo,2.0,3.0,6.0,Cartão de Crédito,Para Viagem,2023-08-16
TXN_9281939,Não Informado,3.0,1.5,4.5,Dinheiro,Na Loja,2023-05-22
TXN_2347248,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-11-11
TXN_3732426,Sanduíche,2.0,4.0,8.0,Carteira Digital,Não Informado,2023-03-07
TXN_8675558,Chá,5.0,1.5,7.5,Não Informado,Na Loja,2023-05-23
TXN_1963345,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-10-12
TXN_6332405,Suco,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-12-03
TXN_8946323,Chá,2.0,1.5,3.0,Dinheiro,Não Informado,2023-08-23
TXN_1529961,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-09-29
TXN_8860052,Bolo,5.0,3.0,15.0,Cartão de Crédito,Para Viagem,2023-07-18
TXN_6732833,Salada,1.0,5.0,5.0,Carteira Digital,Na Loja,2023-07-21
TXN_1983705,Não Informado,3.0,3.0,9.0,Dinheiro,Para Viagem,
TXN_6232398,Suco,2.0,3.0,6.0,Dinheiro,Na Loja,2023-07-05
TXN_2391245,Não Informado,4.0,2.0,8.0,Carteira Digital,Na Loja,2023-04-13
TXN_7670296,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-01-25
TXN_6128086,Chá,4.0,1.5,6.0,Carteira Digital,Para Viagem,2023-12-26
TXN_1141405,Biscoito,1.0,1.0,1.0,Não Informado,Não Informado,
TXN_4898346,Vitamina,2.0,4.0,8.0,Dinheiro,Não Informado,2023-05-07
TXN_2807324,Sanduíche,2.0,4.0,8.0,Dinheiro,Não Informado,2023-11-13
TXN_4428486,Vitamina,1.0,4.0,4.0,Não Informado,Não Informado,2023-07-28
TXN_4430772,Café,5.0,2.0,10.0,Cartão de Crédito,Não Informado,2023-01-11
TXN_7251108,Não Informado,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-10-04
TXN_3987718,Chá,4.0,1.5,6.0,Não Informado,Não Informado,2023-12-24
TXN_6658070,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-11-03
TXN_6007437,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-11-22
TXN_6030518,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-12-20
TXN_4228838,Café,5.0,2.0,10.0,Cartão de Crédito,Para Viagem,2023-09-22
TXN_3303518,Suco,4.0,3.0,12.0,Não Informado,Na Loja,2023-06-30
TXN_9719921,Salada,5.0,5.0,25.0,Cartão de Crédito,Não Informado,2023-07-28
TXN_1272118,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Para Viagem,2023-04-21
TXN_4060215,Salada,3.0,5.0,15.0,Cartão de Crédito,Na Loja,2023-01-12
TXN_2569119,Suco,1.0,3.0,3.0,Cartão de Crédito,Para Viagem,2023-08-04
TXN_2894945,Café,2.0,2.0,4.0,Não Informado,Não Informado,2023-02-28
TXN_7992512,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Na Loja,2023-07-17
TXN_2771512,Não Informado,4.0,3.0,12.0,Carteira Digital,Para Viagem,2023-12-23
TXN_6109953,Não Informado,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-04-22
TXN_5728193,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Na Loja,
TXN_2417271,Chá,4.0,1.5,6.0,Cartão de Crédito,Para Viagem,2023-02-01
TXN_8156455,Bolo,2.0,3.0,6.0,Dinheiro,Não Informado,2023-02-12
TXN_7063005,Bolo,1.0,3.0,3.0,Não Informado,Não Informado,2023-01-18
TXN_9425096,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Na Loja,2023-06-12
TXN_6236737,Suco,5.0,3.0,15.0,Dinheiro,Na Loja,2023-03-19
TXN_9691364,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Na Loja,2023-03-02
TXN_4688280,Não Informado,1.0,1.5,1.5,Não Informado,Não Informado,2023-02-16
TXN_1770648,Sanduíche,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-09-30
TXN_1524602,Não Informado,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-05-11
TXN_5289658,Vitamina,2.0,4.0,8.0,Carteira Digital,Para Viagem,
TXN_2602732,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-06-09
TXN_5132482,Suco,2.0,3.0,6.0,Carteira Digital,Na Loja,2023-12-21
TXN_3281605,Não Informado,1.0,1.5,1.5,Não Informado,Para Viagem,2023-07-27
TXN_9969836,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,2023-04-06
TXN_7938279,Chá,3.0,1.5,4.5,Dinheiro,Para Viagem,2023-03-17
TXN_8712307,Não Informado,5.0,3.0,15.0,Dinheiro,Na Loja,2023-04-10
TXN_8595386,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Não Informado,2023-08-04
TXN_6398450,Chá,2.0,1.5,3.0,Carteira Digital,Na Loja,2023-11-19
TXN_3042552,Não Informado,1.0,3.0,3.0,Dinheiro,Não Informado,2023-09-08
TXN_7084298,Bolo,3.0,3.0,9.0,Não Informado,Para Viagem,2023-02-18
TXN_8384428,Biscoito,1.0,1.0,1.0,Carteira Digital,Na Loja,2023-08-11
TXN_6541329,Biscoito,2.0,1.0,2.0,Dinheiro,Para Viagem,2023-09-28
TXN_7667139,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-12-05
TXN_1268811,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-01-04
TXN_9190025,Chá,4.0,1.5,6.0,Carteira Digital,Não Informado,
TXN_5056808,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-02-25
TXN_9191048,Bolo,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-09-18
TXN_5105810,Biscoito,5.0,1.0,5.0,Não Informado,Para Viagem,2023-01-17
TXN_3272613,Biscoito,2.0,1.0,2.0,Dinheiro,Não Informado,2023-03-30
TXN_3690903,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-10-22
TXN_1938413,Vitamina,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-04-01
TXN_1396019,Café,4.0,2.0,8.0,Dinheiro,Na Loja,2023-12-03
TXN_6989000,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-02-24
TXN_4811225,Chá,5.0,1.5,7.5,Dinheiro,Para Viagem,2023-11-01
TXN_2193333,Café,4.0,2.0,8.0,Não Informado,Para Viagem,2023-07-21
TXN_4564220,Chá,1.0,1.5,1.5,Carteira Digital,Para Viagem,2023-05-09
TXN_5414186,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Para Viagem,2023-04-24
TXN_1740742,Chá,4.0,1.5,6.0,Carteira Digital,Na Loja,2023-10-06
TXN_2547084,Sanduíche,1.0,4.0,4.0,Dinheiro,Não Informado,2023-12-16
TXN_8879936,Bolo,5.0,3.0,15.0,Não Informado,Para Viagem,2023-07-25
TXN_1605677,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-01-15
TXN_6070787,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-02-26
TXN_3441457,Salada,2.0,5.0,10.0,Carteira Digital,Não Informado,2023-10-20
TXN_1236759,Café,1.0,2.0,2.0,Cartão de Crédito,Na Loja,2023-01-26
TXN_9239309,Salada,4.0,5.0,20.0,Não Informado,Não Informado,
TXN_7196144,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-03-28
TXN_3981406,Salada,4.0,5.0,20.0,Não Informado,Não Informado,2023-04-17
TXN_2152054,Bolo,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-05-11
TXN_9339037,Biscoito,2.0,1.0,2.0,Não Informado,Para Viagem,2023-07-21
TXN_7308629,Salada,4.0,5.0,20.0,Não Informado,Para Viagem,2023-11-24
TXN_9407636,Vitamina,4.0,4.0,16.0,Dinheiro,Não Informado,2023-10-01
TXN_4755860,Suco,5.0,3.0,15.0,Carteira Digital,Na Loja,2023-10-28
TXN_6118079,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-07-01
TXN_6415784,Salada,3.0,5.0,15.0,Não Informado,Não Informado,2023-08-16
TXN_1755817,Salada,5.0,5.0,25.0,Carteira Digital,Para Viagem,2023-07-17
TXN_4417326,Sanduíche,3.0,4.0,12.0,Carteira Digital,Não Informado,
TXN_2090061,Vitamina,4.0,4.0,16.0,Não Informado,Não Informado,2023-06-23
TXN_8128656,Vitamina,5.0,4.0,20.0,Não Informado,Na Loja,2023-04-24
TXN_6714749,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Para Viagem,2023-08-02
TXN_1103495,Suco,1.0,3.0,3.0,Dinheiro,Para Viagem,
TXN_8099424,Bolo,4.0,3.0,12.0,Não Informado,Para Viagem,2023-04-02
TXN_5103036,Suco,2.0,3.0,6.0,Não Informado,Para Viagem,2023-12-04
TXN_6013024,Suco,3.0,3.0,9.0,Cartão de Crédito,Para Viagem,2023-09-06
TXN_8065852,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Na Loja,2023-07-17
TXN_2035283,Não Informado,3.0,4.0,12.0,Não Informado,Não Informado,2023-01-14
TXN_3695238,Salada,5.0,5.0,25.0,Dinheiro,Para Viagem,2023-04-20
TXN_1336727,Vitamina,2.0,4.0,8.0,Não Informado,Na Loja,2023-10-18
TXN_5724548,Bolo,5.0,3.0,15.0,Não Informado,Não Informado,2023-08-12
TXN_3521791,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-06-11
TXN_2678484,Café,1.0,2.0,2.0,Não Informado,Não Informado,2023-03-27
TXN_6696619,Bolo,3.0,3.0,9.0,Não Informado,Para Viagem,2023-03-19
TXN_2734718,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-08-16
TXN_7465693,Não Informado,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-09-04
TXN_8241649,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-03-15
TXN_6125646,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-06-12
TXN_8639973,Biscoito,5.0,1.0,5.0,Não Informado,Não Informado,2023-07-06
TXN_1349640,Suco,2.0,3.0,6.0,Cartão de Crédito,Na Loja,2023-06-17
TXN_3719842,Bolo,3.0,3.0,9.0,Dinheiro,Não Informado,2023-05-05
TXN_3863940,Salada,2.0,5.0,10.0,Não Informado,Não Informado,2023-06-18
TXN_9660030,Bolo,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-11-24
